DATE;RX1 Comdty;;DATE;TY1 Comdty;;DATE;IK1 Comdty;;DATE;OE1 Comdty;;DATE;DU1 Comdty
2019-04-01 00:00:00;159,73;;2019-06-24 00:00:00;123,46;;;;;2019-04-01 00:00:00;130,77;;2019-03-29 00:00:00;110,51
2019-04-02 00:00:00;160,16;;2019-06-25 00:00:00;123,64;;;;;2019-04-02 00:00:00;130,94;;2019-04-01 00:00:00;110,51
2019-04-03 00:00:00;159,47;;2019-06-26 00:00:00;123,13;;;;;2019-04-03 00:00:00;130,71;;2019-04-02 00:00:00;110,53
2019-04-04 00:00:00;159,59;;2019-06-27 00:00:00;123,46;;;;;2019-04-04 00:00:00;130,72;;2019-04-03 00:00:00;110,48
2019-04-05 00:00:00;159,44;;2019-06-28 00:00:00;123,49;;;;;2019-04-05 00:00:00;130,67;;2019-04-04 00:00:00;110,47
2019-04-08 00:00:00;159,44;;2019-07-01 00:00:00;123,22;;;;;2019-04-08 00:00:00;130,68;;2019-04-05 00:00:00;110,45
2019-04-09 00:00:00;159,55;;2019-07-02 00:00:00;123,65;;;;;2019-04-09 00:00:00;130,71;;2019-04-08 00:00:00;110,46
2019-04-10 00:00:00;159,95;;2019-07-03 00:00:00;123,76;;;;;2019-04-10 00:00:00;130,91;;2019-04-09 00:00:00;110,45
2019-04-11 00:00:00;159,65;;2019-07-05 00:00:00;123,01;;;;;2019-04-11 00:00:00;130,79;;2019-04-10 00:00:00;110,49
2019-04-12 00:00:00;158,72;;2019-07-08 00:00:00;123,04;;;;;2019-04-12 00:00:00;130,46;;2019-04-11 00:00:00;110,46
2019-04-15 00:00:00;158,76;;2019-07-09 00:00:00;122,84;;;;;2019-04-15 00:00:00;130,48;;2019-04-12 00:00:00;110,42
2019-04-16 00:00:00;158,7;;2019-07-10 00:00:00;122,98;;;;;2019-04-16 00:00:00;130,48;;2019-04-15 00:00:00;110,42
2019-04-17 00:00:00;158,41;;2019-07-11 00:00:00;122,54;;;;;2019-04-17 00:00:00;130,4;;2019-04-16 00:00:00;110,43
2019-04-18 00:00:00;159,3;;2019-07-12 00:00:00;122,66;;;;;2019-04-18 00:00:00;130,63;;2019-04-17 00:00:00;110,43
2019-04-23 00:00:00;159,03;;2019-07-15 00:00:00;122,72;;;;;2019-04-23 00:00:00;130,55;;2019-04-18 00:00:00;110,45
2019-04-24 00:00:00;159,79;;2019-07-16 00:00:00;122,48;;;;;2019-04-24 00:00:00;130,81;;2019-04-23 00:00:00;110,44
2019-04-25 00:00:00;159,75;;2019-07-17 00:00:00;122,9;;;;;2019-04-25 00:00:00;130,83;;2019-04-24 00:00:00;110,47
2019-04-26 00:00:00;159,88;;2019-07-18 00:00:00;123,17;;;;;2019-04-26 00:00:00;130,87;;2019-04-25 00:00:00;110,49
2019-04-29 00:00:00;159,62;;2019-07-19 00:00:00;123,07;;;;;2019-04-29 00:00:00;130,79;;2019-04-26 00:00:00;110,49
2019-04-30 00:00:00;159,39;;2019-07-22 00:00:00;123,13;;;;;2019-04-30 00:00:00;130,72;;2019-04-29 00:00:00;110,47
2019-05-02 00:00:00;159,32;;2019-07-23 00:00:00;122,9;;;;;2019-05-02 00:00:00;130,73;;2019-04-30 00:00:00;110,46
2019-05-03 00:00:00;159,34;;2019-07-24 00:00:00;123,05;;;;;2019-05-03 00:00:00;130,73;;2019-05-02 00:00:00;110,47
2019-05-06 00:00:00;159,51;;2019-07-25 00:00:00;122,82;;;;;2019-05-06 00:00:00;130,78;;2019-05-03 00:00:00;110,47
2019-05-07 00:00:00;160,13;;2019-07-26 00:00:00;122,76;;;;;2019-05-07 00:00:00;131;;2019-05-06 00:00:00;110,48
2019-05-08 00:00:00;160,25;;2019-07-29 00:00:00;122,99;;;;;2019-05-08 00:00:00;131,03;;2019-05-07 00:00:00;110,5
2019-05-09 00:00:00;160,3;;2019-07-30 00:00:00;122,88;;;;;2019-05-09 00:00:00;131,08;;2019-05-08 00:00:00;110,52
2019-05-10 00:00:00;160,29;;2019-07-31 00:00:00;122,96;;;;;2019-05-10 00:00:00;131,08;;2019-05-09 00:00:00;110,55
2019-05-13 00:00:00;160,55;;2019-08-01 00:00:00;124,18;;;;;2019-05-13 00:00:00;131,14;;2019-05-10 00:00:00;110,53
2019-05-14 00:00:00;160,62;;2019-08-02 00:00:00;124,35;;;;;2019-05-14 00:00:00;131,19;;2019-05-13 00:00:00;110,55
2019-05-15 00:00:00;160,96;;2019-08-05 00:00:00;125,3;;;;;2019-05-15 00:00:00;131,3;;2019-05-14 00:00:00;110,57
2019-05-16 00:00:00;160,97;;2019-08-06 00:00:00;125,22;;;;;2019-05-16 00:00:00;131,29;;2019-05-15 00:00:00;110,6
2019-05-17 00:00:00;161,07;;2019-08-07 00:00:00;125,6;;;;;2019-05-17 00:00:00;131,32;;2019-05-16 00:00:00;110,59
2019-05-20 00:00:00;160,81;;2019-08-08 00:00:00;125,37;;;;;2019-05-20 00:00:00;131,26;;2019-05-17 00:00:00;110,58
2019-05-21 00:00:00;160,52;;2019-08-09 00:00:00;125,15;;;;;2019-05-21 00:00:00;131,16;;2019-05-20 00:00:00;110,57
2019-05-22 00:00:00;160,75;;2019-08-12 00:00:00;125,81;;;;;2019-05-22 00:00:00;131,23;;2019-05-21 00:00:00;110,54
2019-05-23 00:00:00;161,23;;2019-08-13 00:00:00;125,28;;;;;2019-05-23 00:00:00;131,35;;2019-05-22 00:00:00;110,55
2019-05-24 00:00:00;161,25;;2019-08-14 00:00:00;125,95;;;;;2019-05-24 00:00:00;131,35;;2019-05-23 00:00:00;110,57
2019-05-27 00:00:00;161,63;;2019-08-15 00:00:00;126,37;;;;;2019-05-27 00:00:00;131,47;;2019-05-24 00:00:00;110,57
2019-05-28 00:00:00;161,79;;2019-08-16 00:00:00;126,34;;;;;2019-05-28 00:00:00;131,53;;2019-05-27 00:00:00;110,6
2019-05-29 00:00:00;162;;2019-08-19 00:00:00;125,87;;;;;2019-05-29 00:00:00;131,58;;2019-05-28 00:00:00;110,6
2019-05-30 00:00:00;161,98;;2019-08-20 00:00:00;126,16;;;;;2019-05-30 00:00:00;131,58;;2019-05-29 00:00:00;110,6
2019-05-31 00:00:00;162,31;;2019-08-21 00:00:00;125,96;;;;;2019-05-31 00:00:00;131,69;;2019-05-30 00:00:00;110,6
2019-06-03 00:00:00;162,34;;2019-08-22 00:00:00;125,73;;;;;2019-06-03 00:00:00;131,65;;2019-05-31 00:00:00;110,63
2019-06-04 00:00:00;162,42;;2019-08-23 00:00:00;126,37;;;;;2019-06-04 00:00:00;131,64;;2019-06-03 00:00:00;110,6
2019-06-05 00:00:00;162,64;;2019-08-26 00:00:00;126,2;;;;;2019-06-05 00:00:00;131,77;;2019-06-04 00:00:00;110,59
2019-06-06 00:00:00;162,85;;2019-08-27 00:00:00;126,55;;;;;2019-06-06 00:00:00;131,69;;2019-06-05 00:00:00;110,63
2019-06-07 00:00:00;163,17;;2019-08-28 00:00:00;126,76;;;;;2019-06-07 00:00:00;131,82;;2019-06-06 00:00:00;110,59
2019-06-10 00:00:00;162,59;;2019-08-29 00:00:00;126,37;;;;;2019-06-10 00:00:00;131,75;;2019-06-07 00:00:00;110,63
2019-06-11 00:00:00;162,83;;2019-08-30 00:00:00;126,46;;;;;2019-06-11 00:00:00;131,76;;2019-06-10 00:00:00;110,62
2019-06-12 00:00:00;162,94;;2019-09-03 00:00:00;126,85;;;;;2019-06-12 00:00:00;131,8;;2019-06-11 00:00:00;110,62
2019-06-13 00:00:00;163;;2019-09-04 00:00:00;127;;;;;2019-06-13 00:00:00;131,78;;2019-06-12 00:00:00;110,65
2019-06-14 00:00:00;163,23;;2019-09-05 00:00:00;126,08;;;;;2019-06-14 00:00:00;131,83;;2019-06-13 00:00:00;110,64
2019-06-17 00:00:00;163,02;;2019-09-06 00:00:00;126,16;;;;;2019-06-17 00:00:00;131,83;;2019-06-14 00:00:00;110,67
2019-06-18 00:00:00;164,25;;2019-09-09 00:00:00;125,69;;;;;2019-06-18 00:00:00;132,36;;2019-06-17 00:00:00;110,67
2019-06-19 00:00:00;163,59;;2019-09-10 00:00:00;125,03;;;;;2019-06-19 00:00:00;132,03;;2019-06-18 00:00:00;110,81
2019-06-20 00:00:00;164,04;;2019-09-11 00:00:00;124,81;;;;;2019-06-20 00:00:00;132,19;;2019-06-19 00:00:00;110,75
2019-06-21 00:00:00;163,5;;2019-09-12 00:00:00;124,38;;;;;2019-06-21 00:00:00;131,98;;2019-06-20 00:00:00;110,8
2019-06-24 00:00:00;163,88;;2019-09-13 00:00:00;123,59;;;;;2019-06-24 00:00:00;132,1;;2019-06-21 00:00:00;110,75
2019-06-25 00:00:00;164,27;;2019-09-16 00:00:00;124,03;;;;;2019-06-25 00:00:00;132,2;;2019-06-24 00:00:00;110,77
2019-06-26 00:00:00;163,91;;2019-09-17 00:00:00;124,21;;;;;2019-06-26 00:00:00;132,06;;2019-06-25 00:00:00;110,79
2019-06-27 00:00:00;164,02;;2019-09-18 00:00:00;124,3;;;;;2019-06-27 00:00:00;132,11;;2019-06-26 00:00:00;110,77
2019-06-28 00:00:00;164,14;;2019-09-19 00:00:00;124,5;;;;;2019-06-28 00:00:00;132,18;;2019-06-27 00:00:00;110,78
2019-07-01 00:00:00;164,67;;2019-09-20 00:00:00;124,59;;;;;2019-07-01 00:00:00;132,35;;2019-06-28 00:00:00;110,8
2019-07-02 00:00:00;164,72;;2019-09-23 00:00:00;124,96;;;;;2019-07-02 00:00:00;132,36;;2019-07-01 00:00:00;110,81
2019-07-03 00:00:00;165,02;;2019-09-24 00:00:00;125,58;;;;;2019-07-03 00:00:00;132,36;;2019-07-02 00:00:00;110,82
2019-07-04 00:00:00;165,19;;2019-09-25 00:00:00;124,84;;;;;2019-07-04 00:00:00;132,39;;2019-07-03 00:00:00;110,82
2019-07-05 00:00:00;164,56;;2019-09-26 00:00:00;125,16;;;;;2019-07-05 00:00:00;132,24;;2019-07-04 00:00:00;110,82
2019-07-08 00:00:00;164,87;;2019-09-27 00:00:00;125,26;;;;;2019-07-08 00:00:00;132,27;;2019-07-05 00:00:00;110,79
2019-07-09 00:00:00;164,58;;2019-09-30 00:00:00;125,19;;;;;2019-07-09 00:00:00;132,21;;2019-07-08 00:00:00;110,78
2019-07-10 00:00:00;163,92;;2019-10-01 00:00:00;125,52;;;;;2019-07-10 00:00:00;132,08;;2019-07-09 00:00:00;110,77
2019-07-11 00:00:00;163,26;;2019-10-02 00:00:00;125,98;;;;;2019-07-11 00:00:00;131,92;;2019-07-10 00:00:00;110,76
2019-07-12 00:00:00;163,13;;2019-10-03 00:00:00;126,57;;;;;2019-07-12 00:00:00;131,89;;2019-07-11 00:00:00;110,75
2019-07-15 00:00:00;163,75;;2019-10-04 00:00:00;126,72;;;;;2019-07-15 00:00:00;132,04;;2019-07-12 00:00:00;110,75
2019-07-16 00:00:00;163,76;;2019-10-07 00:00:00;126,34;;;;;2019-07-16 00:00:00;132,06;;2019-07-15 00:00:00;110,76
2019-07-17 00:00:00;164,32;;2019-10-08 00:00:00;126,52;;;;;2019-07-17 00:00:00;132,25;;2019-07-16 00:00:00;110,76
2019-07-18 00:00:00;164,62;;2019-10-09 00:00:00;126,12;;;;;2019-07-18 00:00:00;132,34;;2019-07-17 00:00:00;110,79
2019-07-19 00:00:00;164,76;;2019-10-10 00:00:00;125,56;;;;;2019-07-19 00:00:00;132,42;;2019-07-18 00:00:00;110,79
2019-07-22 00:00:00;165,13;;2019-10-11 00:00:00;124,77;;;;;2019-07-22 00:00:00;132,54;;2019-07-19 00:00:00;110,82
2019-07-23 00:00:00;165,25;;2019-10-14 00:00:00;125,1;;;;;2019-07-23 00:00:00;132,55;;2019-07-22 00:00:00;110,84
2019-07-24 00:00:00;165,62;;2019-10-15 00:00:00;124,66;;;;;2019-07-24 00:00:00;132,6;;2019-07-23 00:00:00;110,85
2019-07-25 00:00:00;165,34;;2019-10-16 00:00:00;124,87;;;;;2019-07-25 00:00:00;132,48;;2019-07-24 00:00:00;110,85
2019-07-26 00:00:00;165,53;;2019-10-17 00:00:00;124,8;;;;;2019-07-26 00:00:00;132,46;;2019-07-25 00:00:00;110,81
2019-07-29 00:00:00;165,77;;2019-10-18 00:00:00;124,92;;;;;2019-07-29 00:00:00;132,53;;2019-07-26 00:00:00;110,78
2019-07-30 00:00:00;165,86;;2019-10-21 00:00:00;124,53;;;;;2019-07-30 00:00:00;132,55;;2019-07-29 00:00:00;110,81
2019-07-31 00:00:00;166,35;;2019-10-22 00:00:00;124,71;;;;;2019-07-31 00:00:00;132,73;;2019-07-30 00:00:00;110,8
2019-08-01 00:00:00;166,7;;2019-10-23 00:00:00;124,75;;;;;2019-08-01 00:00:00;132,76;;2019-07-31 00:00:00;110,84
2019-08-02 00:00:00;167,06;;2019-10-24 00:00:00;124,74;;;;;2019-08-02 00:00:00;132,8;;2019-08-01 00:00:00;110,83
2019-08-05 00:00:00;167,44;;2019-10-25 00:00:00;124,44;;;;;2019-08-05 00:00:00;132,94;;2019-08-02 00:00:00;110,84
2019-08-06 00:00:00;167,79;;2019-10-28 00:00:00;124,08;;;;;2019-08-06 00:00:00;133,07;;2019-08-05 00:00:00;110,9
2019-08-07 00:00:00;168,53;;2019-10-29 00:00:00;124,18;;;;;2019-08-07 00:00:00;133,37;;2019-08-06 00:00:00;110,92
2019-08-08 00:00:00;168,12;;2019-10-30 00:00:00;124,39;;;;;2019-08-08 00:00:00;133,31;;2019-08-07 00:00:00;111
2019-08-09 00:00:00;168,34;;2019-10-31 00:00:00;125,17;;;;;2019-08-09 00:00:00;133,39;;2019-08-08 00:00:00;110,98
2019-08-12 00:00:00;168,6;;2019-11-01 00:00:00;124,9;;;;;2019-08-12 00:00:00;133,45;;2019-08-09 00:00:00;111,01
2019-08-13 00:00:00;168,83;;2019-11-04 00:00:00;124,48;;;;;2019-08-13 00:00:00;133,48;;2019-08-12 00:00:00;111,03
2019-08-14 00:00:00;169,43;;2019-11-05 00:00:00;123,85;;;;;2019-08-14 00:00:00;133,58;;2019-08-13 00:00:00;111,02
2019-08-15 00:00:00;170,14;;2019-11-06 00:00:00;124,24;;;;;2019-08-15 00:00:00;133,81;;2019-08-14 00:00:00;111,02
2019-08-16 00:00:00;169,71;;2019-11-07 00:00:00;123,34;;;;;2019-08-16 00:00:00;133,73;;2019-08-15 00:00:00;111,09
2019-08-19 00:00:00;169,28;;2019-11-08 00:00:00;123,34;;;;;2019-08-19 00:00:00;133,69;;2019-08-16 00:00:00;111,09
2019-08-20 00:00:00;169,99;;2019-11-11 00:00:00;123,34;;;;;2019-08-20 00:00:00;133,86;;2019-08-19 00:00:00;111,07
2019-08-21 00:00:00;169,78;;2019-11-12 00:00:00;123,48;;;;;2019-08-21 00:00:00;133,72;;2019-08-20 00:00:00;111,09
2019-08-22 00:00:00;169,17;;2019-11-13 00:00:00;123,82;;;;;2019-08-22 00:00:00;133,53;;2019-08-21 00:00:00;111,06
2019-08-23 00:00:00;169,65;;2019-11-14 00:00:00;124,26;;;;;2019-08-23 00:00:00;133,73;;2019-08-22 00:00:00;110,99
2019-08-26 00:00:00;169,63;;2019-11-15 00:00:00;124,06;;;;;2019-08-26 00:00:00;133,67;;2019-08-23 00:00:00;111,05
2019-08-27 00:00:00;170,03;;2019-11-18 00:00:00;124,24;;;;;2019-08-27 00:00:00;133,74;;2019-08-26 00:00:00;111,04
2019-08-28 00:00:00;170,37;;2019-11-19 00:00:00;124,35;;;;;2019-08-28 00:00:00;133,78;;2019-08-27 00:00:00;111,03
2019-08-29 00:00:00;170,03;;2019-11-20 00:00:00;124,69;;;;;2019-08-29 00:00:00;133,85;;2019-08-28 00:00:00;111,03
2019-08-30 00:00:00;170,18;;2019-11-21 00:00:00;124,39;;;;;2019-08-30 00:00:00;133,94;;2019-08-29 00:00:00;111,06
2019-09-02 00:00:00;170,05;;2019-11-22 00:00:00;124,36;;;;;2019-09-02 00:00:00;133,93;;2019-08-30 00:00:00;111,1
2019-09-03 00:00:00;170,39;;2019-11-25 00:00:00;124,42;;;;;2019-09-03 00:00:00;133,9;;2019-09-02 00:00:00;111,09
2019-09-04 00:00:00;169,63;;2019-11-26 00:00:00;124,59;;;;;2019-09-04 00:00:00;133,72;;2019-09-03 00:00:00;111,06
2019-09-05 00:00:00;168,48;;2019-11-27 00:00:00;124,29;;;;;2019-09-05 00:00:00;133,48;;2019-09-04 00:00:00;111,02
2019-09-06 00:00:00;169,18;;2019-11-29 00:00:00;124,21;;;;;2019-09-06 00:00:00;133,62;;2019-09-05 00:00:00;110,96
2019-09-09 00:00:00;168,23;;2019-12-02 00:00:00;123,82;;;;;2019-09-09 00:00:00;133,4;;2019-09-06 00:00:00;110,96
2019-09-10 00:00:00;167,98;;2019-12-03 00:00:00;124,86;;;;;2019-09-10 00:00:00;133,31;;2019-09-09 00:00:00;110,91
2019-09-11 00:00:00;168,23;;2019-12-04 00:00:00;124,32;;;;;2019-09-11 00:00:00;133,33;;2019-09-10 00:00:00;110,89
2019-09-12 00:00:00;167,93;;2019-12-05 00:00:00;124,23;;;;;2019-09-12 00:00:00;132,91;;2019-09-11 00:00:00;110,89
2019-09-13 00:00:00;166,49;;2019-12-06 00:00:00;123,84;;;;;2019-09-13 00:00:00;132,49;;2019-09-12 00:00:00;110,68
2019-09-16 00:00:00;167,01;;2019-12-09 00:00:00;123,93;;;;;2019-09-16 00:00:00;132,63;;2019-09-13 00:00:00;110,62
2019-09-17 00:00:00;166,91;;2019-12-10 00:00:00;123,87;;;;;2019-09-17 00:00:00;132,53;;2019-09-16 00:00:00;110,65
2019-09-18 00:00:00;167,39;;2019-12-11 00:00:00;124,21;;;;;2019-09-18 00:00:00;132,62;;2019-09-17 00:00:00;110,62
2019-09-19 00:00:00;167,32;;2019-12-12 00:00:00;123,39;;;;;2019-09-19 00:00:00;132,54;;2019-09-18 00:00:00;110,66
2019-09-20 00:00:00;167,49;;2019-12-13 00:00:00;124,02;;;;;2019-09-20 00:00:00;132,57;;2019-09-19 00:00:00;110,63
2019-09-23 00:00:00;168,52;;2019-12-16 00:00:00;123,48;;;;;2019-09-23 00:00:00;132,86;;2019-09-20 00:00:00;110,63
2019-09-24 00:00:00;168,7;;2019-12-17 00:00:00;123,52;;;;;2019-09-24 00:00:00;132,88;;2019-09-23 00:00:00;110,67
2019-09-25 00:00:00;168,34;;2019-12-18 00:00:00;123,28;;;;;2019-09-25 00:00:00;132,84;;2019-09-24 00:00:00;110,68
2019-09-26 00:00:00;168,31;;2019-12-19 00:00:00;123,42;;;;;2019-09-26 00:00:00;132,88;;2019-09-25 00:00:00;110,67
2019-09-27 00:00:00;168,2;;2019-12-20 00:00:00;123,36;;;;;2019-09-27 00:00:00;132,92;;2019-09-26 00:00:00;110,71
2019-09-30 00:00:00;168,24;;2019-12-23 00:00:00;123,21;;;;;2019-09-30 00:00:00;132,97;;2019-09-27 00:00:00;110,74
2019-10-01 00:00:00;168,19;;2019-12-24 00:00:00;123,42;;;;;2019-10-01 00:00:00;132,98;;2019-09-30 00:00:00;110,75
2019-10-02 00:00:00;167,79;;2019-12-26 00:00:00;123,48;;;;;2019-10-02 00:00:00;132,89;;2019-10-01 00:00:00;110,74
2019-10-03 00:00:00;168,44;;2019-12-27 00:00:00;123,75;;;;;2019-10-03 00:00:00;133,06;;2019-10-02 00:00:00;110,74
2019-10-04 00:00:00;168,47;;2019-12-30 00:00:00;123,63;;;;;2019-10-04 00:00:00;133,06;;2019-10-03 00:00:00;110,77
2019-10-07 00:00:00;168,3;;2019-12-31 00:00:00;123,52;;;;;2019-10-07 00:00:00;133;;2019-10-04 00:00:00;110,76
2019-10-08 00:00:00;168,64;;2020-01-02 00:00:00;123,72;;;;;2019-10-08 00:00:00;133,12;;2019-10-07 00:00:00;110,75
2019-10-09 00:00:00;168,05;;2020-01-03 00:00:00;124,45;;;;;2019-10-09 00:00:00;132,9;;2019-10-08 00:00:00;110,77
2019-10-10 00:00:00;167,03;;2020-01-06 00:00:00;124,32;;;;;2019-10-10 00:00:00;132,53;;2019-10-09 00:00:00;110,73
2019-10-11 00:00:00;166,44;;2020-01-07 00:00:00;124,23;;;;;2019-10-11 00:00:00;132,46;;2019-10-10 00:00:00;110,65
2019-10-14 00:00:00;166,63;;2020-01-08 00:00:00;123,85;;;;;2019-10-14 00:00:00;132,41;;2019-10-11 00:00:00;110,64
2019-10-15 00:00:00;165,96;;2020-01-09 00:00:00;123,97;;;;;2019-10-15 00:00:00;132,17;;2019-10-14 00:00:00;110,6
2019-10-16 00:00:00;165,66;;2020-01-10 00:00:00;124,15;;;;;2019-10-16 00:00:00;132,08;;2019-10-15 00:00:00;110,56
2019-10-17 00:00:00;165,8;;2020-01-13 00:00:00;124;;;;;2019-10-17 00:00:00;132,01;;2019-10-16 00:00:00;110,54
2019-10-18 00:00:00;165,57;;2020-01-14 00:00:00;124,21;;;;;2019-10-18 00:00:00;131,98;;2019-10-17 00:00:00;110,52
2019-10-21 00:00:00;164,99;;2020-01-15 00:00:00;124,41;;;;;2019-10-21 00:00:00;131,83;;2019-10-18 00:00:00;110,53
2019-10-22 00:00:00;165,51;;2020-01-16 00:00:00;124,23;;;;;2019-10-22 00:00:00;131,91;;2019-10-21 00:00:00;110,49
2019-10-23 00:00:00;165,75;;2020-01-17 00:00:00;124,12;;;;;2019-10-23 00:00:00;131,94;;2019-10-22 00:00:00;110,5
2019-10-24 00:00:00;165,9;;2020-01-21 00:00:00;124,63;;;;;2019-10-24 00:00:00;132,03;;2019-10-23 00:00:00;110,5
2019-10-25 00:00:00;165,44;;2020-01-22 00:00:00;124,6;;;;;2019-10-25 00:00:00;131,9;;2019-10-24 00:00:00;110,52
2019-10-28 00:00:00;164,81;;2020-01-23 00:00:00;124,83;;;;;2019-10-28 00:00:00;131,73;;2019-10-25 00:00:00;110,49
2019-10-29 00:00:00;165,14;;2020-01-24 00:00:00;125,31;;;;;2019-10-29 00:00:00;131,74;;2019-10-28 00:00:00;110,46
2019-10-30 00:00:00;165,16;;2020-01-27 00:00:00;125,9;;;;;2019-10-30 00:00:00;131,72;;2019-10-29 00:00:00;110,45
2019-10-31 00:00:00;165,83;;2020-01-28 00:00:00;125,63;;;;;2019-10-31 00:00:00;131,96;;2019-10-30 00:00:00;110,44
2019-11-01 00:00:00;165,51;;2020-01-29 00:00:00;126,02;;;;;2019-11-01 00:00:00;131,92;;2019-10-31 00:00:00;110,49
2019-11-04 00:00:00;165,09;;2020-01-30 00:00:00;126,3;;;;;2019-11-04 00:00:00;131,84;;2019-11-01 00:00:00;110,48
2019-11-05 00:00:00;164,65;;2020-01-31 00:00:00;126,63;;;;;2019-11-05 00:00:00;131,72;;2019-11-04 00:00:00;110,47
2019-11-06 00:00:00;164,78;;2020-02-03 00:00:00;126,56;;;;;2019-11-06 00:00:00;131,69;;2019-11-05 00:00:00;110,45
2019-11-07 00:00:00;163,72;;2020-02-04 00:00:00;125,9;;;;;2019-11-07 00:00:00;131,35;;2019-11-06 00:00:00;110,44
2019-11-08 00:00:00;163,84;;2020-02-05 00:00:00;125,57;;;;;2019-11-08 00:00:00;131,38;;2019-11-07 00:00:00;110,38
2019-11-11 00:00:00;163,71;;2020-02-06 00:00:00;125,58;;;;;2019-11-11 00:00:00;131,33;;2019-11-08 00:00:00;110,39
2019-11-12 00:00:00;163,69;;2020-02-07 00:00:00;126,08;;;;;2019-11-12 00:00:00;131,36;;2019-11-11 00:00:00;110,39
2019-11-13 00:00:00;164,48;;2020-02-10 00:00:00;126,35;;;;;2019-11-13 00:00:00;131,54;;2019-11-12 00:00:00;110,4
2019-11-14 00:00:00;165,09;;2020-02-11 00:00:00;126;;;;;2019-11-14 00:00:00;131,76;;2019-11-13 00:00:00;110,42
2019-11-15 00:00:00;164,96;;2020-02-12 00:00:00;125,7;;;;;2019-11-15 00:00:00;131,71;;2019-11-14 00:00:00;110,46
2019-11-18 00:00:00;164,95;;2020-02-13 00:00:00;125,78;;;;;2019-11-18 00:00:00;131,67;;2019-11-15 00:00:00;110,44
2019-11-19 00:00:00;165,01;;2020-02-14 00:00:00;125,99;;;;;2019-11-19 00:00:00;131,68;;2019-11-18 00:00:00;110,43
2019-11-20 00:00:00;165,19;;2020-02-18 00:00:00;126,2;;;;;2019-11-20 00:00:00;131,72;;2019-11-19 00:00:00;110,44
2019-11-21 00:00:00;164,86;;2020-02-19 00:00:00;126,08;;;;;2019-11-21 00:00:00;131,57;;2019-11-20 00:00:00;110,45
2019-11-22 00:00:00;165,33;;2020-02-20 00:00:00;126,42;;;;;2019-11-22 00:00:00;131,72;;2019-11-21 00:00:00;110,41
2019-11-25 00:00:00;165,19;;2020-02-21 00:00:00;126,83;;;;;2019-11-25 00:00:00;131,69;;2019-11-22 00:00:00;110,43
2019-11-26 00:00:00;165,54;;2020-02-24 00:00:00;127,59;;;;;2019-11-26 00:00:00;131,79;;2019-11-25 00:00:00;110,41
2019-11-27 00:00:00;165,44;;2020-02-25 00:00:00;128,05;;;;;2019-11-27 00:00:00;131,75;;2019-11-26 00:00:00;110,42
2019-11-28 00:00:00;165,35;;2020-02-26 00:00:00;128,24;;;;;2019-11-28 00:00:00;131,75;;2019-11-27 00:00:00;110,42
2019-11-29 00:00:00;165,17;;2020-02-27 00:00:00;128,35;;;;;2019-11-29 00:00:00;131,67;;2019-11-28 00:00:00;110,42
2019-12-02 00:00:00;164,06;;2020-02-28 00:00:00;129,7;;;;;2019-12-02 00:00:00;131,37;;2019-11-29 00:00:00;110,4
2019-12-03 00:00:00;165,14;;2020-03-02 00:00:00;130,1;;;;;2019-12-03 00:00:00;131,75;;2019-12-02 00:00:00;110,39
2019-12-04 00:00:00;164,81;;2020-03-03 00:00:00;130,81;;;;;2019-12-04 00:00:00;131,69;;2019-12-03 00:00:00;110,44
2019-12-05 00:00:00;164,44;;2020-03-04 00:00:00;131,05;;;;;2019-12-05 00:00:00;131,53;;2019-12-04 00:00:00;110,44
2019-12-06 00:00:00;164,36;;2020-03-05 00:00:00;131,55;;;;;2019-12-06 00:00:00;131,48;;2019-12-05 00:00:00;110,41
2019-12-09 00:00:00;164,63;;2020-03-06 00:00:00;132,78;;;;;2019-12-09 00:00:00;131,62;;2019-12-06 00:00:00;110,42
2019-12-10 00:00:00;164,49;;2020-03-09 00:00:00;133,98;;;;;2019-12-10 00:00:00;131,59;;2019-12-09 00:00:00;110,44
2019-12-11 00:00:00;164,87;;2020-03-10 00:00:00;132,3;;;;;2019-12-11 00:00:00;131,69;;2019-12-10 00:00:00;110,43
2019-12-12 00:00:00;164,03;;2020-03-11 00:00:00;131,91;;;;;2019-12-12 00:00:00;131,41;;2019-12-11 00:00:00;110,45
2019-12-13 00:00:00;164,37;;2020-03-12 00:00:00;131,67;;;;;2019-12-13 00:00:00;131,42;;2019-12-12 00:00:00;110,4
2019-12-16 00:00:00;164,2;;2020-03-13 00:00:00;130,62;;;;;2019-12-16 00:00:00;131,43;;2019-12-13 00:00:00;110,4
2019-12-17 00:00:00;164,4;;2020-03-16 00:00:00;132,79;;;;;2019-12-17 00:00:00;131,48;;2019-12-16 00:00:00;110,4
2019-12-18 00:00:00;163,78;;2020-03-17 00:00:00;130,87;;;;;2019-12-18 00:00:00;131,33;;2019-12-17 00:00:00;110,42
2019-12-19 00:00:00;163,58;;2020-03-18 00:00:00;129,25;;;;;2019-12-19 00:00:00;131,28;;2019-12-18 00:00:00;110,41
2019-12-20 00:00:00;163,83;;2020-03-19 00:00:00;130,15;;;;;2019-12-20 00:00:00;131,36;;2019-12-19 00:00:00;110,4
2019-12-23 00:00:00;163,73;;2020-03-20 00:00:00;131,61;;;;;2019-12-23 00:00:00;131,32;;2019-12-20 00:00:00;110,42
